('109-271', '104-208'),
('109-271', '106-386'),
('109-271', '109-162'),
('109-271', '1937:896'),
('109-271', '1952:477'),
('109-271', '90-351'),
('109-280', '103-465'),
('109-280', '104-188'),
('109-280', '104-191'),
('109-280', '105-34'),
('109-280', '106-170'),
('109-280', '106-200'),
('109-280', '107-16'),
('109-280', '107-210'),
('109-280', '108-218'),
('109-280', '108-357'),
('109-280', '108-429'),
('109-280', '109-171'),
('109-280', '109-222'),
('109-280', '109-236'),
('109-280', '109-53'),
('109-280', '109-59'),
('109-280', '1926:347'),
('109-280', '1930:497'),
('109-280', '1934:404'),
('109-280', '1935:531'),
('109-280', '1935:812'),
('109-280', '1939:2'),
('109-280', '1940:686'),
('109-280', '1944:373'),
('109-280', '1950:967'),
('109-280', '1954:736'),
('109-280', '89-10'),
('109-280', '90-202'),
('109-280', '90-351'),
('109-280', '91-173'),
('109-280', '93-406'),
('109-280', '93-618'),
('109-280', '99-272'),
('109-281', '101-625'),
('109-281', '104-330'),
('109-281', '105-220'),
('109-281', '1918:74'),
('109-281', '1937:663'),
('109-281', '1937:896'),
('109-281', '90-284'),
('109-281', '90-448'),
('109-281', '93-638'),
('109-282', '107-347'),
('109-282', '1934:404'),
('109-282', '1954:736'),
('109-282', '89-329'),
('109-282', '93-400'),
('109-282', '93-579'),
('109-283', '103-465'),
('109-283', '107-210'),
('109-283', '1930:497'),
('109-283', '93-618'),
('109-283', '96-39'),
('109-283', '99-272'),
('109-284', '1916:408'),
('109-284', '87-581'),
('109-286', '103-412'),
('109-286', '90-171'),
('109-286', '93-134'),
('109-288', '106-279'),
('109-288', '1935:531'),
('109-288', '1944:373'),
('109-289', '100-656'),
('109-289', '100-77'),
('109-289', '101-510'),
('109-289', '103-236'),
('109-289', '104-106'),
('109-289', '104-208'),
('109-289', '105-277'),
('109-289', '105-65'),
('109-289', '108-170'),
('109-289', '108-447'),
('109-289', '109-148'),
('109-289', '109-234'),
('109-289', '109-295'),
('109-289', '109-97'),
('109-289', '1933:212'),
('109-289', '1934:847'),
('109-289', '1935:531'),
('109-289', '1938:697'),
('109-289', '1945:341'),
('109-289', '1946:82'),
('109-289', '1947:343'),
('109-289', '1949:338'),
('109-289', '1950:932'),
('109-289', '1956:841'),
('109-289', '85-536'),
('109-289', '88-525'),
('109-289', '93-262'),
('109-289', '93-400'),
('109-289', '93-638'),
('109-289', '95-452'),
('109-289', '95-524'),
('109-289', '96-465'),
('109-289', '99-145'),
('109-290', '104-290'),
('109-290', '1934:404'),
('109-290', '1940:686'),
('109-291', '102-550'),
('109-291', '107-204'),
('109-291', '1914:311'),
('109-291', '1934:404'),
('109-291', '1940:686'),
('109-291', '89-329'),
('109-292', '108-409'),
('109-292', '109-171'),
('109-292', '109-81'),
('109-292', '89-329'),
('109-292', '90-247'),
('109-293', '104-172'),
('109-293', '1946:724'),
('109-293', '1952:477'),
('109-293', '87-195'),
('109-293', '90-629'),
('109-293', '96-72'),
('109-295', '100-77'),
('109-295', '101-336'),
('109-295', '101-380'),
('109-295', '102-486'),
('109-295', '104-208'),
('109-295', '105-270'),
('109-295', '105-276'),
('109-295', '107-295'),
('109-295', '107-296'),
('109-295', '107-56'),
('109-295', '107-71'),
('109-295', '108-334'),
('109-295', '108-458'),
('109-295', '109-58'),
('109-295', '109-90'),
('109-295', '1933:212'),
('109-295', '1938:675'),
('109-295', '1940:409'),
('109-295', '1944:373'),
('109-295', '1947:343'),
('109-295', '1948:758'),
('109-295', '1949:288'),
('109-295', '1950:932'),
('109-295', '1952:477'),
('109-295', '1954:736'),
('109-295', '85-536'),
('109-295', '86-249'),
('109-295', '90-448'),
('109-295', '91-513'),
('109-295', '92-463'),
('109-295', '93-234'),
('109-295', '93-288'),
('109-295', '93-344'),
('109-295', '93-400'),
('109-295', '93-415'),
('109-295', '93-498'),
('109-295', '95-124'),
('109-295', '95-452'),
('109-295', '95-619'),
('109-295', '99-272'),
('109-295', '99-570'),
('109-296', '106-78'),
('109-296', '1946:966'),
('109-297', '1920:285'),
('109-298', '1920:285'),
('109-303', '108-419'),
('109-303', '108-447'),
('109-304', '102-587'),
('109-304', '105-277'),
('109-304', '107-295'),
('109-304', '108-136'),
('109-304', '108-293'),
('109-304', '1890:647'),
('109-304', '1894:349'),
('109-304', '1914:311'),
('109-304', '1916:451'),
('109-304', '1920:111'),
('109-304', '1920:250'),
('109-304', '1920:95'),
('109-304', '1925:428'),
('109-304', '1930:497'),
('109-304', '1935:372'),
('109-304', '1936:858'),
('109-304', '1939:2'),
('109-304', '1946:82'),
('109-304', '1948:625'),
('109-304', '1949:792'),
('109-304', '1950:658'),
('109-304', '1952:477'),
('109-304', '1953:345'),
('109-304', '1954:469'),
('109-304', '1954:736'),
('109-304', '87-195'),
('109-304', '87-664'),
('109-304', '91-513'),
('109-304', '92-463'),
('109-304', '92-522'),
('109-304', '93-344'),
('109-304', '94-265'),
('109-304', '94-580'),
('109-304', '95-202'),
('109-304', '96-350'),
('109-304', '96-494'),
('109-304', '98-237'),
('109-304', '99-659'),
('109-305', '1935:812'),
('109-306', '85-874'),
('109-307', '1935:531'),
('109-307', '1944:373'),
('109-308', '93-288'),
('109-309', '109-94'),
('109-312', '1946:540'),
('109-313', '93-400'),
('109-316', '85-536'),
('109-316', '85-699'),
('109-318', '106-319'),
('109-320', '102-575'),
('109-322', '101-233'),
('109-325', '105-264'),
('109-326', '101-537'),
('109-326', '101-646'),
('109-326', '1937:899'),
('109-337', '90-542'),
('109-337', '94-579'),
('109-338', '104-333'),
('109-338', '106-113'),
('109-338', '1902:1093'),
('109-338', '1920:85'),
('109-338', '1954:736'),
('109-338', '1955:360'),
('109-338', '98-398'),
('109-34', '87-624'),
('109-340', '99-652'),
('109-344', '106-570'),
('109-344', '107-245'),
('109-344', '108-497'),
('109-344', '109-102'),
('109-344', '87-195'),
('109-344', '90-629'),
('109-344', '93-148'),
('109-344', '95-223'),
('109-344', '96-72'),
('109-347', '100-203'),
('109-347', '100-497'),
('109-347', '102-559'),
('109-347', '104-191'),
('109-347', '105-261'),
('109-347', '106-102'),
('109-347', '107-210'),
('109-347', '107-295'),
('109-347', '107-296'),
('109-347', '108-293'),
('109-347', '108-458'),
('109-347', '109-171'),
('109-347', '109-177'),
('109-347', '109-295'),
('109-347', '109-59'),
('109-347', '1922:369'),
('109-347', '1930:497'),
('109-347', '1934:404'),
('109-347', '1934:652'),
('109-347', '1934:750'),
('109-347', '1950:967'),
('109-347', '1951:1194'),
('109-347', '1952:477'),
('109-347', '1953:345'),
('109-347', '90-321'),
('109-347', '92-463'),
('109-347', '93-288'),
('109-347', '95-410'),
('109-347', '95-515'),
('109-35', '102-240'),
('109-35', '102-587'),
('109-35', '105-178'),
('109-35', '108-310'),
('109-35', '108-88'),
('109-35', '109-14'),
('109-35', '109-20'),
('109-35', '1950:658'),
('109-35', '1954:736'),
('109-351', '102-242'),
('109-351', '106-102'),
('109-351', '108-100'),
('109-351', '1876:156'),
('109-351', '1913:6'),
('109-351', '1914:311'),
('109-351', '1918:209'),
('109-351', '1933:1'),
('109-351', '1933:64'),
('109-351', '1934:404'),
('109-351', '1934:750'),
('109-351', '1940:686'),
('109-351', '1950:967'),
('109-351', '1954:736'),
('109-351', '1956:240'),
('109-351', '87-856'),
('109-351', '90-321'),
('109-351', '91-607'),
('109-351', '95-369'),
('109-351', '95-630'),
('109-351', '96-221'),
('109-351', '98-181'),
('109-352', '96-192'),
('109-353', '106-178'),
('109-354', '97-348'),
('109-355', '97-348'),
('109-356', '104-8'),
('109-356', '105-33'),
('109-356', '108-335'),
('109-356', '108-386'),
('109-356', '109-115'),
('109-356', '1901:854'),
('109-356', '1913:6'),
('109-356', '1914:311'),
('109-356', '1918:209'),
('109-356', '1925:443'),
('109-356', '1933:1'),
('109-356', '1950:967'),
('109-356', '91-230'),
('109-356', '91-358'),
('109-356', '93-198'),
('109-356', '96-221'),
('109-358', '89-665'),
('109-358', '96-510'),
('109-359', '1948:758'),
('109-360', '1934:55'),
('109-360', '1956:1036'),
('109-361', '108-454'),
('109-361', '1935:531'),
('109-362', '88-577'),
('109-362', '90-542'),
('109-362', '94-579'),
('109-362', '95-341'),
('109-362', '98-425'),
('109-363', '106-247'),
('109-363', '106-331'),
('109-363', '106-411'),
('109-363', '89-669'),
('109-363', '92-463'),
('109-363', '93-205'),
('109-363', '98-244'),
('109-364', '100-324'),
('109-364', '100-456'),
('109-364', '101-510'),
('109-364', '102-183'),
('109-364', '103-160'),
('109-364', '103-337'),
('109-364', '104-106'),
('109-364', '104-201'),
('109-364', '105-119'),
('109-364', '105-261'),
('109-364', '105-394'),
('109-364', '105-85'),
('109-364', '106-113'),
('109-364', '106-398'),
('109-364', '106-405'),
('109-364', '106-65'),
('109-364', '107-107'),
('109-364', '107-206'),
('109-364', '107-296'),
('109-364', '107-314'),
('109-364', '108-106'),
('109-364', '108-136'),
('109-364', '108-375'),
('109-364', '108-487'),
('109-364', '109-13'),
('109-364', '109-163'),
('109-364', '109-234'),
('109-364', '109-58'),
('109-364', '109-59'),
('109-364', '1916:451'),
('109-364', '1920:250'),
('109-364', '1932:314'),
('109-364', '1933:212'),
('109-364', '1935:531'),
('109-364', '1936:638'),
('109-364', '1936:858'),
('109-364', '1938:675'),
('109-364', '1938:697'),
('109-364', '1939:190'),
('109-364', '1940:888'),
('109-364', '1946:724'),
('109-364', '1946:82'),
('109-364', '1947:343'),
('109-364', '1949:288'),
('109-364', '1952:477'),
('109-364', '1953:345'),
('109-364', '1953:65'),
('109-364', '1954:736'),
('109-364', '85-536'),
('109-364', '86-36'),
('109-364', '87-195'),
('109-364', '89-10'),
('109-364', '89-272'),
('109-364', '89-286'),
('109-364', '89-329'),
('109-364', '90-321'),
('109-364', '90-629'),
('109-364', '93-112'),
('109-364', '93-288'),
('109-364', '93-383'),
('109-364', '93-400'),
('109-364', '94-412'),
('109-364', '94-469'),
('109-364', '95-561'),
('109-364', '95-563'),
('109-364', '95-619'),
('109-364', '95-91'),
('109-364', '96-294'),
('109-364', '96-453'),
('109-364', '96-465'),
('109-364', '97-425'),
('109-364', '98-369'),
('109-364', '99-145'),
('109-364', '99-410'),
('109-365', '100-175'),
('109-365', '101-445'),
('109-365', '101-508'),
('109-365', '101-610'),
('109-365', '101-625'),
('109-365', '102-486'),
('109-365', '104-134'),
('109-365', '105-220'),
('109-365', '105-394'),
('109-365', '108-173'),
('109-365', '1934:847'),
('109-365', '1935:531'),
('109-365', '1938:676'),
('109-365', '1946:281'),
('109-365', '1952:477'),
('109-365', '1954:736'),
('109-365', '86-372'),
('109-365', '88-210'),
('109-365', '88-525'),
('109-365', '89-329'),
('109-365', '89-73'),
('109-365', '90-202'),
('109-365', '93-112'),
('109-365', '93-113'),
('109-365', '93-415'),
('109-365', '94-385'),
('109-365', '97-35'),
('109-366', '109-148'),
('109-366', '1909:321'),
('109-366', '1946:724'),
('109-367', '104-208'),
('109-368', '89-73'),
('109-369', '109-289'),
('109-37', '102-240'),
('109-37', '102-587'),
('109-37', '105-178'),
('109-37', '108-310'),
('109-37', '108-88'),
('109-37', '109-14'),
('109-37', '109-35'),
('109-37', '1950:658'),
('109-37', '1954:736'),
('109-370', '90-542'),
('109-371', '95-91'),
('109-372', '88-578'),
('109-372', '90-171'),
('109-372', '91-581'),
('109-372', '94-579'),
('109-373', '101-628'),
('109-375', '109-58'),
('109-375', '1920:285'),
('109-375', '88-578'),
('109-375', '90-171'),
('109-377', '1954:736'),
('109-377', '88-578'),
('109-377', '90-171'),
('109-377', '91-581'),
('109-378', '90-543'),
('109-379', '103-412'),
('109-379', '93-134'),
('109-379', '96-510'),
('109-38', '104-1'),
('109-382', '88-577'),
('109-382', '94-579'),
('109-382', '98-323'),
('109-383', '109-289'),
('109-383', '1946:753'),
('109-387', '90-171'),
('109-39', '108-61'),
('109-390', '102-242'),
('109-390', '106-102'),
('109-390', '106-554'),
('109-390', '109-8'),
('109-390', '1922:369'),
('109-390', '1933:38'),
('109-390', '1934:404'),
('109-390', '1934:750'),
('109-390', '1935:687'),
('109-390', '1940:686'),
('109-390', '1950:967'),
('109-390', '91-598'),
('109-391', '88-578'),
('109-392', '1948:758'),
('109-393', '1920:285'),
('109-394', '88-452'),
('109-396', '107-96'),
('109-396', '96-510'),
('109-396', '98-621'),
('109-4', '1935:531'),
('109-40', '102-240'),
('109-40', '102-587'),
('109-40', '105-178'),
('109-40', '108-310'),
('109-40', '108-88'),
('109-40', '109-14'),
('109-40', '109-37'),
('109-40', '1950:658'),
('109-40', '1954:736'),
('109-401', '103-236'),
('109-401', '106-113'),
('109-401', '1946:724'),
('109-401', '87-195'),
('109-401', '90-629'),
('109-401', '95-242'),
('109-401', '96-350'),
('109-41', '104-191'),
('109-41', '1935:531'),
('109-41', '1944:373'),
('109-410', '106-382'),
('109-415', '104-191'),
('109-415', '107-116'),
('109-415', '1935:531'),
('109-415', '1944:373'),
('109-415', '93-288'),
('109-415', '94-412'),
('109-415', '97-35'),
('109-416', '106-310'),
('109-416', '106-402'),
('109-416', '1935:531'),
('109-416', '1944:373'),
('109-416', '89-642'),
('109-416', '91-230'),
('109-416', '93-112'),
('109-416', '97-35'),
('109-417', '103-160'),
('109-417', '104-191'),
('109-417', '107-188'),
('109-417', '107-296'),
('109-417', '108-276'),
('109-417', '1914:311'),
('109-417', '1935:531'),
('109-417', '1935:541'),
('109-417', '1938:675'),
('109-417', '1944:373'),
('109-417', '1946:753'),
('109-417', '1949:288'),
('109-417', '87-664'),
('109-417', '89-329'),
('109-417', '92-463'),
('109-417', '93-288'),
('109-417', '93-400'),
('109-417', '94-412'),
('109-418', '105-312'),
('109-418', '1948:758'),
('109-418', '90-543'),
('109-42', '105-178'),
('109-42', '108-310'),
('109-42', '108-88'),
('109-42', '109-40'),
('109-42', '109-59'),
('109-42', '1954:736'),
('109-421', '100-497'),
('109-422', '105-20'),
('109-422', '1944:373'),
('109-422', '89-329'),
('109-423', '106-95'),
('109-423', '1946:324'),
('109-425', '106-113'),
('109-425', '106-553'),
('109-428', '1940:871'),
('109-43', '107-250'),
('109-43', '1938:675'),
('109-432', '100-418'),
('109-432', '100-497'),
('109-432', '101-195'),
('109-432', '102-182'),
('109-432', '103-465'),
('109-432', '105-216'),
('109-432', '105-263'),
('109-432', '106-200'),
('109-432', '106-476'),
('109-432', '106-554'),
('109-432', '107-210'),
('109-432', '108-173'),
('109-432', '108-199'),
('109-432', '108-357'),
('109-432', '108-424'),
('109-432', '108-429'),
('109-432', '109-135'),
('109-432', '109-171'),
('109-432', '109-222'),
('109-432', '109-234'),
('109-432', '109-280'),
('109-432', '109-54'),
('109-432', '109-58'),
('109-432', '1926:578'),
('109-432', '1930:497'),
('109-432', '1935:531'),
('109-432', '1944:373'),
('109-432', '1953:345'),
('109-432', '1954:736'),
('109-432', '88-577'),
('109-432', '88-578'),
('109-432', '89-272'),
('109-432', '89-454'),
('109-432', '89-92'),
('109-432', '91-190'),
('109-432', '91-452'),
('109-432', '93-203'),
('109-432', '93-205'),
('109-432', '93-406'),
('109-432', '93-618'),
('109-432', '94-579'),
('109-432', '95-87'),
('109-432', '96-95'),
('109-432', '98-67'),
('109-432', '99-252'),
('109-432', '99-499'),
('109-433', '1939:2'),
('109-433', '1954:736'),
('109-433', '89-272'),
('109-433', '99-499'),
('109-434', '106-541'),
('109-435', '107-204'),
('109-435', '108-18'),
('109-435', '1914:311'),
('109-435', '1934:404'),
('109-435', '1935:372'),
('109-435', '1946:540'),
('109-435', '1954:736'),
('109-435', '85-536'),
('109-435', '91-375'),
('109-435', '92-463'),
('109-435', '93-112'),
('109-435', '95-452'),
('109-435', '95-521'),
('109-435', '98-473'),
('109-438', '100-418'),
('109-438', '103-465'),
('109-438', '106-200'),
('109-438', '1945:341'),
('109-438', '85-536'),
('109-44', '90-542'),
('109-440', '108-106'),
('109-440', '109-364'),
('109-442', '1935:531'),
('109-442', '1944:373'),
('109-442', '89-73'),
('109-443', '108-168'),
('109-445', '1954:736'),
('109-446', '100-204'),
('109-446', '1952:477'),
('109-446', '87-195'),
('109-446', '95-118'),
('109-446', '96-72'),
('109-448', '98-242'),
('109-449', '100-220'),
('109-449', '1953:345'),
('109-449', '89-454'),
('109-449', '92-532'),
('109-449', '94-265'),
('109-449', '96-478'),
('109-45', '106-465'),
('109-450', '1944:373'),
('109-450', '97-35'),
('109-451', '1933:38'),
('109-451', '1954:736'),
('109-451', '93-344'),
('109-451', '93-638'),
('109-451', '97-293'),
('109-452', '90-542'),
('109-453', '89-665'),
('109-455', '103-438'),
('109-455', '1914:311'),
('109-455', '1950:967'),
('109-455', '95-630'),
('109-455', '96-72'),
('109-456', '1954:469'),
('109-456', '87-195'),
('109-456', '90-629'),
('109-458', '1946:753'),
('109-459', '102-538'),
('109-459', '1934:652'),
('109-460', '92-367'),
('109-461', '104-191'),
('109-461', '107-296'),
('109-461', '107-347'),
('109-461', '107-95'),
('109-461', '109-444'),
('109-461', '1937:896'),
('109-461', '1944:373'),
('109-461', '1954:736'),
('109-461', '85-536'),
('109-461', '90-321'),
('109-461', '91-452'),
('109-461', '92-463'),
('109-461', '93-400'),
('109-462', '1938:675'),
('109-462', '93-579'),
('109-463', '1952:477'),
('109-463', '87-195'),
('109-463', '90-629'),
('109-463', '96-72'),
('109-465', '1935:531'),
('109-465', '1954:736'),
('109-467', '107-171'),
('109-468', '106-229'),
('109-468', '107-355'),
('109-468', '1938:556'),
('109-469', '100-690'),
('109-469', '101-510'),
('109-469', '105-20'),
('109-469', '105-277'),
('109-469', '106-310'),
('109-469', '107-228'),
('109-469', '107-296'),
('109-469', '1944:373'),
('109-469', '1947:343'),
('109-469', '1949:227'),
('109-469', '1949:288'),
('109-469', '1954:736'),
('109-469', '89-329'),
('109-469', '91-513'),
('109-47', '100-497'),
('109-470', '106-248'),
('109-470', '94-579'),
('109-471', '98-242'),
('109-472', '107-228'),
('109-472', '108-11'),
('109-472', '108-287'),
('109-472', '108-447'),
('109-472', '1945:652'),
('109-472', '1952:477'),
('109-472', '1956:841'),
('109-472', '87-195'),
('109-472', '90-629'),
('109-472', '96-72'),
('109-472', '99-399'),
('109-473', '1950:967'),
('109-474', '1911:186'),
('109-474', '88-578'),
('109-474', '91-581'),
('109-474', '94-579'),
('109-475', '1944:373'),
('109-476', '100-182'),
('109-476', '1934:652'),
('109-477', '103-416'),
('109-478', '1934:868'),
('109-478', '1935:531'),
('109-478', '1935:812'),
('109-479', '102-582'),
('109-479', '104-297'),
('109-479', '104-43'),
('109-479', '105-277'),
('109-479', '106-450'),
('109-479', '106-557'),
('109-479', '107-296'),
('109-479', '108-447'),
('109-479', '109-241'),
('109-479', '109-424'),
('109-479', '1924:345'),
('109-479', '89-304'),
('109-479', '92-463'),
('109-479', '92-522'),
('109-479', '93-288'),
('109-479', '94-265'),
('109-479', '94-70'),
('109-479', '97-176'),
('109-479', '97-79'),
('109-479', '98-613'),
('109-479', '99-659'),
('109-480', '108-347'),
('109-480', '1952:477'),
('109-480', '95-223'),
('109-482', '1935:531'),
('109-482', '1938:675'),
('109-482', '1944:373'),
('109-5', '106-567'),
('109-53', '102-182'),
('109-53', '103-465'),
('109-53', '107-210'),
('109-53', '108-77'),
('109-53', '1930:497'),
('109-53', '1954:736'),
('109-53', '93-618'),
('109-53', '96-39'),
('109-53', '98-67'),
('109-53', '99-272'),
('109-54', '100-297'),
('109-54', '100-478'),
('109-54', '100-497'),
('109-54', '101-11'),
('109-54', '101-229'),
('109-54', '101-233'),
('109-54', '101-380'),
('109-54', '103-391'),
('109-54', '103-413'),
('109-54', '104-208'),
('109-54', '104-333'),
('109-54', '105-277'),
('109-54', '105-312'),
('109-54', '105-96'),
('109-54', '106-113'),
('109-54', '106-247'),
('109-54', '106-248'),
('109-54', '106-291'),
('109-54', '106-393'),
('109-54', '106-411'),
('109-54', '107-118'),
('109-54', '107-63'),
('109-54', '108-199'),
('109-54', '108-266'),
('109-54', '108-287'),
('109-54', '108-447'),
('109-54', '108-7'),
('109-54', '1902:1093'),
('109-54', '1920:85'),
('109-54', '1930:416'),
('109-54', '1934:55'),
('109-54', '1934:865'),
('109-54', '1935:531'),
('109-54', '1944:373'),
('109-54', '1944:412'),
('109-54', '1947:125'),
('109-54', '1948:758'),
('109-54', '1952:949'),
('109-54', '1953:345'),
('109-54', '1955:360'),
('109-54', '1956:1036'),
('109-54', '87-128'),
('109-54', '87-693'),
('109-54', '88-578'),
('109-54', '89-209'),
('109-54', '89-272'),
('109-54', '90-171'),
('109-54', '90-543'),
('109-54', '90-637'),
('109-54', '91-190'),
('109-54', '91-224'),
('109-54', '91-230'),
('109-54', '91-646'),
('109-54', '93-205'),
('109-54', '93-262'),
('109-54', '93-288'),
('109-54', '93-344'),
('109-54', '93-378'),
('109-54', '93-638'),
('109-54', '94-158'),
('109-54', '94-437'),
('109-54', '94-469'),
('109-54', '94-579'),
('109-54', '95-452'),
('109-54', '95-561'),
('109-54', '95-87'),
('109-54', '96-487'),
('109-54', '96-510'),
('109-54', '97-459'),
('109-54', '99-499'),
('109-55', '100-458'),
('109-55', '101-520'),
('109-55', '102-90'),
('109-55', '103-31'),
('109-55', '104-1'),
('109-55', '104-53'),
('109-55', '105-275'),
('109-55', '106-481'),
('109-55', '106-554'),
('109-55', '107-206'),
('109-55', '107-252'),
('109-55', '108-447'),
('109-55', '108-7'),
('109-55', '108-83'),
('109-55', '1929:33'),
('109-55', '1946:753'),
('109-55', '89-110'),
('109-55', '93-112'),
('109-55', '95-26'),
('109-55', '95-452'),
('109-55', '95-521'),
('109-55', '96-304'),
('109-55', '96-465'),
('109-55', '98-435'),
('109-55', '99-410'),
('109-56', '91-513'),
('109-57', '91-513'),
('109-58', '100-12'),
('109-58', '100-297'),
('109-58', '100-408'),
('109-58', '101-240'),
('109-58', '101-380'),
('109-58', '101-508'),
('109-58', '101-510'),
('109-58', '101-549'),
('109-58', '101-625'),
('109-58', '102-194'),
('109-58', '102-285'),
('109-58', '102-486'),
('109-58', '103-159'),
('109-58', '103-160'),
('109-58', '104-113'),
('109-58', '104-127'),
('109-58', '104-134'),
('109-58', '104-55'),
('109-58', '105-185'),
('109-58', '105-261'),
('109-58', '105-275'),
('109-58', '105-277'),
('109-58', '106-193'),
('109-58', '106-224'),
('109-58', '106-377'),
('109-58', '106-398'),
('109-58', '106-404'),
('109-58', '106-469'),
('109-58', '107-171'),
('109-58', '108-357'),
('109-58', '108-375'),
('109-58', '108-423'),
('109-58', '108-447'),
('109-58', '1914:79'),
('109-58', '1920:285'),
('109-58', '1920:85'),
('109-58', '1922:369'),
('109-58', '1931:411'),
('109-58', '1933:38'),
('109-58', '1934:404'),
('109-58', '1935:687'),
('109-58', '1936:432'),
('109-58', '1937:896'),
('109-58', '1938:556'),
('109-58', '1939:418'),
('109-58', '1944:373'),
('109-58', '1946:724'),
('109-58', '1947:513'),
('109-58', '1948:758'),
('109-58', '1953:345'),
('109-58', '1953:65'),
('109-58', '1954:736'),
('109-58', '1955:360'),
('109-58', '85-536'),
('109-58', '86-599'),
('109-58', '87-195'),
('109-58', '88-578'),
('109-58', '89-10'),
('109-58', '89-272'),
('109-58', '89-329'),
('109-58', '89-387'),
('109-58', '89-454'),
('109-58', '89-665'),
('109-58', '90-629'),
('109-58', '91-190'),
('109-58', '91-581'),
('109-58', '92-203'),
('109-58', '92-463'),
('109-58', '93-205'),
('109-58', '93-275'),
('109-58', '93-344'),
('109-58', '93-400'),
('109-58', '93-438'),
('109-58', '93-577'),
('109-58', '93-627'),
('109-58', '93-638'),
('109-58', '94-163'),
('109-58', '94-258'),
('109-58', '94-385'),
('109-58', '94-579'),
('109-58', '94-588'),
('109-58', '95-471'),
('109-58', '95-561'),
('109-58', '95-617'),
('109-58', '95-619'),
('109-58', '95-621'),
('109-58', '95-87'),
('109-58', '95-91'),
('109-58', '96-320'),
('109-58', '96-480'),
('109-58', '96-487'),
('109-58', '96-501'),
('109-58', '96-516'),
('109-58', '96-517'),
('109-58', '96-573'),
('109-58', '96-72'),
('109-58', '97-35'),
('109-58', '97-382'),
('109-58', '97-425'),
('109-58', '97-451'),
('109-58', '99-272'),
('109-58', '99-499'),
('109-59', '100-17'),
('109-59', '101-336'),
('109-59', '101-380'),
('109-59', '101-549'),
('109-59', '102-240'),
('109-59', '102-486'),
('109-59', '102-587'),
('109-59', '103-182'),
('109-59', '103-62'),
('109-59', '104-113'),
('109-59', '104-59'),
('109-59', '105-134'),
('109-59', '105-178'),
('109-59', '105-277'),
('109-59', '105-383'),
('109-59', '106-159'),
('109-59', '106-224'),
('109-59', '106-346'),
('109-59', '107-171'),
('109-59', '107-210'),
('109-59', '107-296'),
('109-59', '107-318'),
('109-59', '107-87'),
('109-59', '108-199'),
('109-59', '108-357'),
('109-59', '108-447'),
('109-59', '109-115'),
('109-59', '109-40'),
('109-59', '109-58'),
('109-59', '1907:2907'),
('109-59', '1933:212'),
('109-59', '1934:652'),
('109-59', '1935:531'),
('109-59', '1935:814'),
('109-59', '1938:675'),
('109-59', '1939:2'),
('109-59', '1948:758'),
('109-59', '1949:792'),
('109-59', '1950:658'),
('109-59', '1954:736'),
('109-59', '1955:360'),
('109-59', '85-172'),
('109-59', '85-506'),
('109-59', '85-536'),
('109-59', '88-578'),
('109-59', '89-10'),
('109-59', '89-136'),
('109-59', '89-272'),
('109-59', '89-329'),
('109-59', '89-665'),
('109-59', '90-321'),
('109-59', '91-190'),
('109-59', '91-258'),
('109-59', '91-452'),
('109-59', '91-513'),
('109-59', '91-646'),
('109-59', '92-203'),
('109-59', '92-463'),
('109-59', '93-378'),
('109-59', '93-638'),
('109-59', '94-210'),
('109-59', '94-265'),
('109-59', '94-579'),
('109-59', '95-124'),
('109-59', '95-599'),
('109-59', '96-448'),
('109-59', '96-480'),
('109-59', '96-510'),
('109-59', '97-134'),
('109-59', '97-35'),
('109-59', '97-424'),
('109-59', '97-468'),
('109-59', '99-177'),
('109-6', '1954:736'),
('109-60', '104-191'),
('109-60', '1944:373'),
('109-62', '107-188'),
('109-62', '93-400'),
('109-64', '90-448'),
('109-65', '90-448'),
('109-66', '89-329'),
('109-66', '93-288'),
('109-67', '89-329'),
('109-67', '93-288'),
('109-68', '1935:531'),
('109-68', '93-288'),
('109-69', '1926:578'),
('109-7', '1954:736'),
('109-7', '93-288'),
('109-70', '102-575'),
('109-72', '105-220'),
('109-72', '93-288'),
('109-73', '1939:2'),
('109-73', '1954:736'),
('109-73', '89-642'),
('109-73', '93-288'),
('109-74', '109-42'),
('109-74', '109-59'),
('109-74', '1950:658'),
('109-74', '1954:736'),
('109-75', '1937:899'),
('109-76', '100-182'),
('109-76', '108-358'),
('109-76', '108-458'),
('109-76', '98-473'),
('109-77', '100-77'),
('109-77', '103-236'),
('109-77', '108-447'),
('109-77', '109-102'),
('109-77', '109-103'),
('109-77', '109-108'),
('109-77', '109-114'),
('109-77', '109-115'),
('109-77', '109-148'),
('109-77', '109-149'),
('109-77', '109-90'),
('109-77', '109-97'),
('109-77', '1935:531'),
('109-77', '1947:343'),
('109-77', '1956:841'),
('109-77', '88-525'),
('109-78', '108-76'),
('109-8', '101-162'),
('109-8', '102-242'),
('109-8', '102-361'),
('109-8', '105-277'),
('109-8', '106-102'),
('109-8', '106-554'),
('109-8', '1913:6'),
('109-8', '1920:85'),
('109-8', '1922:369'),
('109-8', '1933:38'),
('109-8', '1934:404'),
('109-8', '1934:750'),
('109-8', '1935:531'),
('109-8', '1935:687'),
('109-8', '1940:686'),
('109-8', '1950:967'),
('109-8', '1954:736'),
('109-8', '85-536'),
('109-8', '89-73'),
('109-8', '90-321'),
('109-8', '91-598'),
('109-8', '93-406'),
('109-8', '94-265'),
('109-8', '95-369'),
('109-8', '97-35'),
